unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text,type
"B000BDDBLG:no-brainer_if_you_already_have_bluetooth,_not_quite_perfect:michael_ilnyckyj",B000BDDBLG,Logitech V270 Cordless Optical Mouse for Bluetooth - Bright Silver: Electronics,electronics,0 of 1,4.0,"No-brainer if you already have bluetooth, not quite perfect","November 6, 2006",Michael Ilnyckyj,,"Pros:
Great battery life
Compact, but not too small
No extra dongle

Cons:
Included software is worthless, but you don't really need to use it
$40 is a bit much considering that you can get cordless keyboard/mouse sets for around $30 nowaday",1
B0002ZSCJY:saved_me_from_a_ticket!!:,B0002ZSCJY,Escort Passport 8500 X50 Radar and Laser Detector (Blue Display): Electronics,electronics,4 of 11,5.0,Saved me from a ticket!!,"October 3, 2006",,,"Okay so it was about 8:45 at night. I was coming on to a 1/2 mile long bridge that goes over a lake where I live. I was doing 60mph, the speed limit is 40. As I start to approach the bridge I start getting a small K-Band warning. I instantly slow down to the speed limit. As I start crossing the bridge the warning keeps increasing so I slow down even more to 35 mph. Then it gets to full K-Band. I look to my left where there is a service parking area, and in the pitch dark I see the reflectors of the one and only Crown Vic Police Car. As I pass the police car, I start flashing all the oncoming cars to tell them that there is a cop ahead.  

If I didn't have this detector he would have gotten me doing 20 over the limit. Thank you Escort!",1
B0002ZSCJY:driving_worry_free:j._chu,B0002ZSCJY,Escort Passport 8500 X50 Radar and Laser Detector (Blue Display): Electronics,electronics,10 of 11,5.0,Driving worry free,"August 14, 2006",J. Chu,"Lexington, MA","This is my second Escort Passport 8500 X50. The first one is in another car. It saved me many times for getting caught though I'm not maniac driver. The detection range is very good, it gives you plenty time to adjust your speed before you see the police car. I love the blue color and it only costs $30 more than red. The only problem that I have experienced on my first one is sometimes I got laser false warning signals, especially on raining day with defog is on. I heard someone mentioned that turbo charged car can causes X50 Pop and Laser false warning signals, and my first X50 is in my turbo charged car. I'm not sure if Pop alerts were false but since it won't help much, I have it turned off. Overall, it's very good detector, you will get payback if you own one.",1
B0007N55OG:juan_yactayo_california:j._y._vazquez,B0007N55OG,Sony MDR-XD400 Stereo Headphones: Electronics,electronics,1 of 1,5.0,Juan Yactayo California,"November 9, 2006",J. Y. Vazquez,Bakersfield California,"The best headphones I ever had, good fit excellent sound on my SoundBlaster X-FI!!",1
"B00021XIJW:mine_works_great:jason_a._bell_""jbeldar""",B00021XIJW,Linksys Wireless-G Range Expander WRE54G: Electronics,electronics,2 of 2,4.0,Mine works great,"November 21, 2006","Jason A. Bell ""jbeldar""","Seattle, WA","I got mine to work in about 30 min following S Huffs directions below (followed exactly).  There was only one thing not mentioned that I had to do to get it to work.  Once you get into the settings on the range extender to enable WEP and put in the key and passphrase, I had to turn WEP back on on my router before saving the settings on the range extender.  Basically just put step 6 before you save settings in step 5, this is what worked for me at any rate.
I've had it for about 4 months now and it has worked as advertised.  I gave it 4 stars because set up was still kind of a pain.

From S Huff: The tips that Anthony Taylor left helped me get it working... but I still had some issues. I've added onto his tips from his review below 

1-Disable WEP on your Router or AP 
2-Hold the auto-configuration button for 30 seconds(if everything goes well both lights on the expander will turn blue) and unplug while still holding button. Plug back in after 10-15 secs. 
3-open your Internet explorer browser and type 192.168.1.240 (default ip of expander), a window will pop up. leave the user name blank and put admin as a password (this is default password). 
4-make sure that the default gateway and subnet mask settings are identical with your Router or AP,change password on the expander if desired & save settings. (all settings should be correct due to auto configuration) 
5-Enable WEP on the expander, once again remember use same settings that you will be putting in your router or AP in step 6 -- aka same passphrase), save settings again. 
5.5 - As soon as you enable WEP on your expander - you will loose your connection to it as it's now setup for WEP and your router isn't - keep this in mind - drove me nuts. 
6-Go to your Router or Ap settings and enable WEP. 
7 - UNPLUG your expander for 10 to 15 seconds and plug it back in -- Bang you're DONE. Enjoy",1
B000BQQL24:it's_a_dock!!:p._giever,B000BQQL24,Apple MA045G/B iPod Universal Dock: Electronics,electronics,4 of 4,5.0,It's a dock!!,"August 19, 2006",P. Giever,"Kew Gardens, NY","Works with Ipod skin,no need to take off cover.Looks good.Has connections for Audio,TV. Cables and remote are additional. Included are  5 adapters for all Ipods that have doc connector.
 Paid 29.95 from Amazon including shipping.It is what it is.It's a dock",1
B0009WDM2W:flash_drive:tracy_l._vasquez,B0009WDM2W,Memorex TravelDrive 1GB USB 2.0 Flash Drive ( 32509060 ): Electronics,electronics,1 of 4,5.0,Flash Drive,"August 3, 2006",Tracy L. Vasquez,"Gurnee, IL","This is a great storage device.  I use it to store documents to take with me when I travel and I keep it in my purse.  I love the lanyard, that helps me to keep track of the drive.  Worth every $$$ I paid for it!",1
B00005ATZJ:make_a_lot_of_nice_greeting_cards:b._yoder,B00005ATZJ,"Burlington Half-Fold Greeting Cards and Envelopes (Model 475, 50-Count): Electronics",electronics,1 of 1,4.0,Make a LOT of nice greeting cards,"March 17, 2006",B. Yoder,,This is a very nice set of paper and envelopes.  The price is really great. The paper is a little lighter than the ones that cost almost double.  The colors come out very bright and the folding is easy.  Overall it is a good deal,1
B000DZEUUI:wonderful_phone:d._robison,B000DZEUUI,Uniden TRU9460 Expandable Cordless System with Call Waiting/Caller ID: Electronics,electronics,2 of 2,5.0,wonderful phone,"October 29, 2006",D. Robison,"Duluth, MN","I have always had uniden cordless telephone and have always liked them.  I had purchased this one to replace my 2.4ghz uniden cordless telephone which would interfere with my wireless modem on my computer.  This one doesn't.  I also like the feature of the intercom feature.  My daughter has one of the handsets downstairs in her room and if she isn't on the phone, I can contact her to talk to her.  
 
My daughter also likes the mute feature where she can put somebody on hold if she is on the phone to ask me a question so that person on the other end doesn't hear her.

The phone has many other features but those are 2 usefule ones I like along with the caller ID",1
"B00006B9H8:excellent_initial_quality_switch:kaushik_goswami_""gadgetlover""",B00006B9H8,Netgear FS605 5-Port 10/100 Fast Ethernet Switch: Electronics,electronics,,5.0,Excellent initial quality switch,"September 12, 2006","Kaushik Goswami ""gadgetlover""",OK USA,"I am extremely pleased with the purchase. I am using it in my office. Simple plug and play (no brainer)!!
If I get the MIR the cost comes to $5. None can better that. Transaction with Amazon was flawless as usual",1
B000E5GKW8:patience_and_then_this_thing_rocks!:s._c._bower,B000E5GKW8,Shure E2c-n Sound Isolating Earphones (Black): Electronics,electronics,1 of 1,5.0,patience and then this thing rocks!,"November 4, 2006",S. C. Bower,NC,"Like most other reviews, I will agree and say it make take a try or two to get the right feel and the right fittings.  What helped me is when I looped the wire around my ear and put the earphone in.  Now it is crystal clear sound and a perfect fit.  Movies are amazing!  My music collection never sounded so good.  If you want to get away from it all for awhile, slip these babies in your ears and chill",1
"B0000512IE:adds_another_dimension_to_x-plane_in_os_x:gregory_farrell_""star_man""",B0000512IE,CH Products Pro Pedals USB Flight Simulator Pedals ( 300-111 ): Electronics,electronics,6 of 6,5.0,Adds another dimension to X-Plane in OS X,"March 3, 2006","Gregory Farrell ""Star Man""","Wichita, KS USA","I bought USB rudder pedals and yoke for use with X-Plane on a Mac Dual G5.
Plug and play (no drivers needed), easily configured in x-plane, works beautifully.
Great price! Thanks Amazon! Shipping was 2 days early! Kudos to Fedex!
I am a private pilot, and recommend this product",1
"B000090WE9:conference..._in_style:niki_r._""globe_trekin""",B000090WE9,Panasonic KX-TS105B Corded Speakerphone (Black): Electronics,electronics,8 of 10,4.0,Conference... in style,"July 14, 2006","Niki R. ""Globe Trekin""","Stow, OH","I needed a simple solution for my office. I wanted to be able to use the phone, but not get tied down by the handset, or the headset. Here was my solution, Since the TS105B has the 2.5mm port for a headset, I purchased a Jabra A210 Bluetooth adapter along with this phone and used one of my spare bluetooth headset to stay on conference calls and yet be able to move around my office. So far... WOW!!! its worked out great. The phone is also good by itself, plus it was inexpensive through AMAZON. For anyone interested in going the route I took... you will not be disappointed. 

Oh yes... you are limited to about 25 ft, or in my case as I work in a hospital where there are alot of other signals and lead lined walls... 15ft with max length at about 20 before you begin to hear static. 

The phone was a great buy, as was the Jabra A210 adapter.",1
